1.1e-005	1.40546e-007
0.011011	0.000140698
0.022011	0.000281257
0.033011	0.000421816
0.044011	0.000562375
0.055011	0.000702935
0.066011	0.000843495
0.077011	0.000984055
0.088011	0.00112462
0.099011	0.00126518
0.110011	0.00140574
0.121011	0.0015463
0.132011	0.00168686
0.143011	0.00182742
0.154011	0.00196798
0.165011	0.00210854
0.176011	0.0022491
0.187011	0.00238966
0.198011	0.00253022
0.209011	0.00267078
0.220011	0.00281135
0.231011	0.00295191
0.242011	0.00309247
0.253011	0.00323303
0.264011	0.00337359
0.275011	0.00351415
0.286011	0.00365471
0.297011	0.00379527
0.308011	0.00393584
0.319011	0.0040764
0.330011	0.00421696
0.341011	0.00435752
0.352011	0.00449808
0.363011	0.00463864
0.374011	0.00477921
0.385011	0.00491977
0.396011	0.00506033
0.407011	0.00520089
0.418011	0.00534145
0.429011	0.00548201
0.440011	0.00562258
0.451011	0.00576314
0.462011	0.0059037
0.473011	0.00604426
0.484011	0.00618482
0.495011	0.00632539
0.506011	0.00646595
0.517011	0.00660651
0.528011	0.00674707
0.539011	0.00688763
0.550011	0.0070282
0.561011	0.00716876
0.572011	0.00730932
0.583011	0.00744988
0.594011	0.00759044
0.605011	0.00773101
0.616011	0.00787157
0.627011	0.00801213
0.638011	0.00815269
0.649011	0.00829326
0.660011	0.00843382
0.671011	0.00857438
0.682011	0.00871494
0.693011	0.0088555
0.704011	0.00899607
0.715011	0.00913663
0.726011	0.00927719
0.737011	0.00941775
0.748011	0.00955832
0.759011	0.00969888
0.770011	0.00983944
0.781011	0.00998
0.792011	0.0101206
0.803011	0.0102611
0.814011	0.0104017
0.825011	0.0105423
0.836011	0.0106828
0.847011	0.0108234
0.858011	0.0109639
0.869011	0.0111045
0.880011	0.0112451
0.891011	0.0113856
0.902011	0.0115262
0.913011	0.0116668
0.924011	0.0118073
0.935011	0.0119479
0.946011	0.0120884
0.957011	0.012229
0.968011	0.0123696
0.979011	0.0125101
0.990011	0.0126507
1.00101	0.0127913
1.01201	0.0129318
1.02301	0.0130724
1.03401	0.0132129
1.04501	0.0133535
1.05601	0.0134941
1.06701	0.0136346
1.07801	0.0137752
1.08901	0.0139158
1.10001	0.0140563
1.11101	0.0141969
1.12201	0.0143374
1.13301	0.014478
1.14401	0.0146186
1.15501	0.0147591
1.16601	0.0148997
1.17701	0.0150403
1.18801	0.0151808
1.19901	0.0153214
1.21001	0.0154619
1.22101	0.0156025
1.23201	0.0157431
1.24301	0.0158836
1.25401	0.0160242
1.26501	0.0161648
1.27601	0.0163053
1.28701	0.0164459
1.29801	0.0165864
1.30901	0.016727
1.32001	0.0168676
1.33101	0.0170081
1.34201	0.0171487
1.35301	0.0172893
1.36401	0.0174298
1.37501	0.0175704
1.38601	0.017711
1.39701	0.0178515
1.40801	0.0179921
1.41901	0.0181326
1.43001	0.0182732
1.44101	0.0184138
1.45201	0.0185543
1.46301	0.0186949
1.47401	0.0188355
1.48501	0.018976
1.49601	0.0191166
1.50701	0.0192571
1.51801	0.0193977
1.52901	0.0195383
1.54001	0.0196788
1.55101	0.0198194
1.56201	0.01996
1.57301	0.0201005
1.58401	0.0202411
1.59501	0.0203816
1.60601	0.0205222
1.61701	0.0206628
1.62801	0.0208033
1.63901	0.0209439
1.65001	0.0210845
1.66101	0.021225
1.67201	0.0213656
1.68301	0.0215062
1.69401	0.0216467
1.70501	0.0217873
1.71601	0.0219278
1.72701	0.0220684
1.73801	0.022209
1.74901	0.0223495
1.76001	0.0224901
1.77101	0.0226307
1.78201	0.0227712
1.79301	0.0229118
1.80401	0.0230523
1.81501	0.0231929
1.82601	0.0233335
1.83701	0.023474
1.84801	0.0236146
1.85901	0.0237552
1.87001	0.0238957
1.88101	0.0240363
1.89201	0.0241769
1.90301	0.0243174
1.91401	0.024458
1.92501	0.0245985
1.93601	0.0247391
1.94701	0.0248797
1.95801	0.0250202
1.96901	0.0251608
1.98001	0.0253014
1.99101	0.0254419
2.00201	0.0255825
2.01301	0.025723
2.02401	0.0258636
2.03501	0.0260042
2.04601	0.0261447
2.05701	0.0262853
2.06801	0.0264259
2.07901	0.0265664
2.09001	0.026707
2.10101	0.0268476
2.11201	0.0269881
2.12301	0.0271287
2.13401	0.0272692
2.14501	0.0274098
2.15601	0.0275504
2.16701	0.0276909
2.17801	0.0278315
2.18901	0.0279721
