-6.6548E-5	0
0.0201308	-6.19002964893367E-5
0.04018395	2.61362514259122E-4
0.06031476	2.92665022733063E-4
0.08039011	7.37956406806184E-4
0.1003988	5.41727461317976E-4
0.1205519	8.91567143884053E-4
0.1405274	8.91475639494654E-4
0.1605694	0.00156593105748692
0.1807779	0.00154237461691809
0.2007645	0.00213300923310022
0.2207954	0.00244295596710731
0.2409485	0.00284122813224719
0.2610793	0.00326088666944591
0.2810658	0.00353236925829004
0.3011967	0.00425820645983976
0.3212055	0.00433829738269886
0.3413917	0.00481935492135643
0.3613672	0.00502865679529085
0.3813649	0.0052478718889355
0.4015956	0.00575955751441226
0.4216154	0.00573952392723576
0.4417019	0.0062746174676096
0.4617439	0.0067450218782541
0.4818969	0.00719980532234743
0.5020609	0.00766005505121381
0.5220365	0.00785164051947929
0.5421672	0.00828250936057473
0.5622315	0.00879068662819482
0.5822292	0.00902839064463534
0.6022823	0.00913030271263904
0.6223577	0.00969904775462704
0.6424773	0.0100160456466094
0.6625306	0.0101302510685715
0.6825616	0.0105751433406382
0.7027922	0.0102776690411597
0.7228896	0.0110978396573296
0.7429871	0.0111746959736958
0.7629956	0.0116611807568523
0.7830493	0.01189114847908
0.8032352	0.0122285962591382
0.8231107	0.012436265273255
0.8432306	0.0127006456643948
0.8633947	0.012926744788575
0.8833372	0.0133242247472556
0.9035014	0.0131495983762651
0.9235542	0.0133748486377197
0.943674	0.0137621412755076
0.9637714	0.0140792625232926
0.9838024	0.0143819362393178
1.003855	0.0145653118351063
1.104366	0.0158129932267523
1.204654	0.0167202663497834
1.305119	0.0175250687583142
1.405717	0.0185398438797193
1.505706	0.0193901835689749
1.606138	0.0198141819865099
1.706626	0.0205075458815958
1.806892	0.0210770564402278
1.907324	0.0216144278418062
2.007645	0.0220389922748694
2.107966	0.0224453224416137
2.208343	0.022921110180143
