1.1e-005	1.59339e-007
0.011011	0.000148156
0.022011	0.000293979
0.033011	0.00043899
0.044011	0.000583475
0.055011	0.000727571
0.066011	0.000871357
0.077011	0.00101489
0.088011	0.00115819
0.099011	0.00130131
0.110011	0.00144426
0.121011	0.00158705
0.132011	0.00172971
0.143011	0.00187224
0.154011	0.00201465
0.165011	0.00215695
0.176011	0.00229915
0.187011	0.00244126
0.198011	0.00258327
0.209011	0.00272521
0.220011	0.00286706
0.231011	0.00300883
0.242011	0.00315054
0.253011	0.00329217
0.264011	0.00343374
0.275011	0.00357525
0.286011	0.0037167
0.297011	0.00385808
0.308011	0.00399942
0.319011	0.00414069
0.330011	0.00428192
0.341011	0.0044231
0.352011	0.00456422
0.363011	0.0047053
0.374011	0.00484634
0.385011	0.00498733
0.396011	0.00512827
0.407011	0.00526918
0.418011	0.00541004
0.429011	0.00555087
0.440011	0.00569165
0.451011	0.0058324
0.462011	0.00597311
0.473011	0.00611379
0.484011	0.00625443
0.495011	0.00639504
0.506011	0.00653561
0.517011	0.00667615
0.528011	0.00681666
0.539011	0.00695714
0.550011	0.00709758
0.561011	0.007238
0.572011	0.00737839
0.583011	0.00751875
0.594011	0.00765908
0.605011	0.00779938
0.616011	0.00793966
0.627011	0.0080799
0.638011	0.00822013
0.649011	0.00836032
0.660011	0.00850049
0.671011	0.00864064
0.682011	0.00878076
0.693011	0.00892086
0.704011	0.00906093
0.715011	0.00920098
0.726011	0.00934101
0.737011	0.00948101
0.748011	0.009621
0.759011	0.00976096
0.770011	0.00990089
0.781011	0.0100408
0.792011	0.0101807
0.803011	0.0103206
0.814011	0.0104604
0.825011	0.0106003
0.836011	0.0107401
0.847011	0.0108799
0.858011	0.0110197
0.869011	0.0111594
0.880011	0.0112992
0.891011	0.0114389
0.902011	0.0115786
0.913011	0.0117183
0.924011	0.0118579
0.935011	0.0119976
0.946011	0.0121372
0.957011	0.0122768
0.968011	0.0124164
0.979011	0.012556
0.990011	0.0126955
1.00101	0.0128351
1.01201	0.0129746
1.02301	0.0131141
1.03401	0.0132536
1.04501	0.0133931
1.05601	0.0135326
1.06701	0.013672
1.07801	0.0138114
1.08901	0.0139509
1.10001	0.0140903
1.11101	0.0142296
1.12201	0.014369
1.13301	0.0145084
1.14401	0.0146477
1.15501	0.0147871
1.16601	0.0149264
1.17701	0.0150657
1.18801	0.015205
1.19901	0.0153442
1.21001	0.0154835
1.22101	0.0156227
1.23201	0.015762
1.24301	0.0159012
1.25401	0.0160404
1.26501	0.0161796
1.27601	0.0163188
1.28701	0.0164579
1.29801	0.0165971
1.30901	0.0167362
1.32001	0.0168754
1.33101	0.0170145
1.34201	0.0171536
1.35301	0.0172927
1.36401	0.0174318
1.37501	0.0175708
1.38601	0.0177099
1.39701	0.0178489
1.40801	0.017988
1.41901	0.018127
1.43001	0.018266
1.44101	0.018405
1.45201	0.018544
1.46301	0.018683
1.47401	0.0188219
1.48501	0.0189609
1.49601	0.0190998
1.50701	0.0192388
1.51801	0.0193777
1.52901	0.0195166
1.54001	0.0196555
1.55101	0.0197944
1.56201	0.0199333
1.57301	0.0200721
1.58401	0.020211
1.59501	0.0203498
1.60601	0.0204887
1.61701	0.0206275
1.62801	0.0207663
1.63901	0.0209051
1.65001	0.0210439
1.66101	0.0211827
1.67201	0.0213215
1.68301	0.0214603
1.69401	0.021599
1.70501	0.0217378
1.71601	0.0218765
1.72701	0.0220152
1.73801	0.022154
1.74901	0.0222927
1.76001	0.0224314
1.77101	0.0225701
1.78201	0.0227088
1.79301	0.0228474
1.80401	0.0229861
1.81501	0.0231247
1.82601	0.0232634
1.83701	0.023402
1.84801	0.0235407
1.85901	0.0236793
1.87001	0.0238179
1.88101	0.0239565
1.89201	0.0240951
1.90301	0.0242337
1.91401	0.0243723
1.92501	0.0245108
1.93601	0.0246494
1.94701	0.0247879
1.95801	0.0249265
1.96901	0.025065
1.98001	0.0252035
1.99101	0.0253421
2.00201	0.0254806
2.01301	0.0256191
2.02401	0.0257576
2.03501	0.025896
2.04601	0.0260345
2.05701	0.026173
2.06801	0.0263115
2.07901	0.0264499
2.09001	0.0265884
2.10101	0.0267268
2.11201	0.0268652
2.12301	0.0270036
2.13401	0.0271421
2.14501	0.0272805
2.15601	0.0274189
2.16701	0.0275573
2.17801	0.0276956
2.18901	0.027834
